583, -1.206367 
584, -1.197042 
585, -1.181328 
586, -1.160187 
587, -1.136152 
588, -1.111965 
589, -1.089428 
590, -1.069416 
591, -1.052261 
592, -1.038043 
593, -1.026734 
594, -1.018264 
595, -1.012545 
596, -1.009485 
597, -1.008988 
598, -1.010954 
599, -1.015264 
600, -1.021781 
601, -1.030325 
602, -1.040662 
603, -1.052490 
604, -1.065434 
605, -1.079062 
606, -1.092943 
607, -1.106717 
608, -1.120150 
609, -1.133125 
610, -1.145577 
611, -1.157398 
612, -1.168351 
613, -1.178010 
614, -1.185736 
615, -1.190751 
616, -1.192364 
617, -1.190337 
618, -1.185160 
619, -1.177900 
620, -1.169746 
621, -1.161669 
622, -1.154338 
623, -1.148169 
624, -1.143395 
625, -1.140127 
626, -1.138385 
627, -1.138119 
628, -1.139212 
629, -1.141476 
630, -1.144633 
631, -1.148297 
632, -1.151947 
633, -1.154946 
634, -1.156605 
635, -1.156339 
636, -1.153845 
637, -1.149186 
638, -1.142701 
639, -1.134853 
640, -1.126109 
641, -1.116887 
642, -1.107549 
643, -1.098426 
644, -1.089822 
645, -1.082021 
646, -1.075277 
647, -1.069807 
648, -1.065783 
649, -1.063334 
650, -1.062545 
651, -1.063460 
652, -1.066085 
653, -1.070383 
654, -1.076271 
655, -1.083611 
656, -1.092197 
657, -1.101751 
658, -1.111928 
659, -1.122340 
660, -1.132614 
661, -1.142470 
662, -1.151776 
663, -1.160540 
664, -1.168843 
665, -1.176743 
666, -1.184200 
667, -1.191032 
668, -1.196879 
669, -1.201203 
670, -1.203343 
671, -1.202678 
672, -1.198873 
673, -1.192077 
674, -1.182857 
675, -1.171921 
676, -1.159897 
677, -1.147266 
678, -1.134399 
679, -1.121607 
680, -1.109139 
681, -1.097183 
682, -1.085881 
683, -1.075337 
684, -1.065627 
685, -1.056794 
686, -1.048860 
687, -1.041826 
688, -1.035684 
689, -1.030424 
690, -1.026053 
691, -1.022603 
692, -1.020136 
693, -1.018738 
694, -1.018509 
695, -1.019547 
696, -1.021940 
697, -1.025756 
698, -1.031044 
699, -1.037828 
700, -1.046109 
701, -1.055863 
702, -1.067046 
703, -1.079576 
704, -1.093325 
705, -1.108103 
706, -1.123629 
707, -1.139482 
708, -1.155070 
709, -1.169617 
710, -1.182185 
711, -1.191742 
712, -1.197363 
713, -1.198513 
714, -1.195264 
715, -1.188325 
716, -1.178802 
717, -1.167824 
718, -1.156314 
719, -1.144938 
720, -1.134158 
721, -1.124282 
722, -1.115516 
723, -1.107993 
724, -1.101801 
725, -1.096993 
726, -1.093596 
727, -1.091607 
728, -1.090999 
729, -1.091709 
730, -1.093639 
731, -1.096642 
732, -1.100517 
733, -1.104999 
